IdCompra,Fecha,Fecha_Año,Fecha_Mes,Fecha_Periodo,IdProducto,Cantidad,Precio,IdProveedor,MinPrecio,MaxPrecio,MinCantidad,MaxCantidad,Calidad_Precio,Calidad_Cantidad,Compra
205,2015-02-27,2015,2,201502,43036,11,509.68,11,424.4225,622.2275000000001,0.0,16.5,Sin errores,Sin errores,5606.4800000000005
206,2015-02-27,2015,2,201502,43037,8,69612.0,13,653.03875,959.7512499999999,0.0,20.5,Outlier,Sin errores,556896.0
207,2015-02-27,2015,2,201502,43040,8,516.75,11,364.42999999999995,682.37,0.0,17.5,Sin errores,Sin errores,4134.0
208,2015-02-27,2015,2,201502,43041,3,529.82,6,378.72375000000005,690.11625,0.0,22.0,Sin errores,Sin errores,1589.46
209,2015-02-27,2015,2,201502,43043,9,902.8,1,607.375,954.565,0.0,24.375,Sin errores,Sin errores,8125.2
210,2015-02-27,2015,2,201502,42816,10,944.54,11,666.54,1090.56,0.0,17.75,Sin errores,Sin errores,9445.4
211,2015-02-27,2015,2,201502,42819,5,674.5,5,437.86250000000007,769.1374999999999,0.0,20.25,Sin errores,Sin errores,3372.5
212,2015-02-27,2015,2,201502,42820,5,516.18,7,364.115,550.895,0.0,15.25,Sin errores,Sin errores,2580.8999999999996
213,2015-02-27,2015,2,201502,42823,4,631.24,6,506.2787500000002,702.2612499999998,0.0,17.5,Sin errores,Sin errores,2524.96
214,2015-02-27,2015,2,201502,42824,4,400.01,4,292.46500000000003,497.18499999999995,0.0,22.0,Sin errores,Sin errores,1600.04
215,2015-02-27,2015,2,201502,42825,5,376.69,8,313.335,445.6050000000001,0.5,12.5,Sin errores,Sin errores,1883.45
216,2015-02-27,2015,2,201502,42826,6,380.83,11,277.46500000000003,461.995,0.0,17.0,Sin errores,Sin errores,2284.98
217,2015-02-27,2015,2,201502,42810,6,970.56,4,728.5024999999998,1086.1775,0.0,17.625,Sin errores,Sin errores,5823.36
218,2015-02-27,2015,2,201502,42812,27,296.43,12,208.46624999999997,318.30375000000004,0.0,19.25,Sin errores,Outlier,8003.610000000001
219,2015-02-27,2015,2,201502,42815,9,440.74,2,325.2025,520.2175,0.0,18.25,Sin errores,Sin errores,3966.66
220,2015-02-27,2015,2,201502,42904,7,103.26,8,75.51500000000001,113.10499999999999,0.0,14.5,Sin errores,Sin errores,722.82
221,2015-02-27,2015,2,201502,42906,22,238.64,11,180.14999999999998,265.89000000000004,0.0,19.0,Sin errores,Outlier,5250.08
222,2015-02-27,2015,2,201502,42864,7,123.87,8,115.34500000000001,172.255,0.0,17.5,Sin errores,Sin errores,867.09
223,2015-02-27,2015,2,201502,42865,19,144.33,7,113.63875,172.43124999999998,0.0,17.125,Sin errores,Outlier,2742.2700000000004
224,2015-02-27,2015,2,201502,42867,7,122.08,8,109.28124999999996,182.99875000000003,0.0,16.5,Sin errores,Sin errores,854.56
225,2015-02-27,2015,2,201502,42868,2,138.57,3,109.03249999999996,168.8675,0.0,16.0,Sin errores,Sin errores,277.14
226,2015-02-27,2015,2,201502,42869,13,147.71,4,114.82,172.36,0.0,21.5,Sin errores,Sin errores,1920.23
227,2015-02-27,2015,2,201502,42871,4,436.56,11,306.495,496.78499999999997,0.0,19.0,Sin errores,Sin errores,1746.24
228,2015-02-27,2015,2,201502,42872,10,406.15,8,302.96875,459.92125,0.0,15.625,Sin errores,Sin errores,4061.5
229,2015-02-27,2015,2,201502,42873,1,432.9,9,307.2925,471.4675,0.0,21.0,Sin errores,Sin errores,432.9
230,2015-02-27,2015,2,201502,42877,8,,4,320.1075000000001,456.4124999999999,0.0,20.0,Valor Nulo,Sin errores,
231,2015-02-27,2015,2,201502,42878,7,413.33,9,311.7674999999999,482.15250000000003,0.0,17.5,Sin errores,Sin errores,2893.31
232,2015-02-27,2015,2,201502,42881,15,310.3,9,274.23,410.94000000000005,0.0,19.5,Sin errores,Sin errores,4654.5
233,2015-02-27,2015,2,201502,42884,37,358.09,13,284.65000000000003,399.07,0.0,17.75,Sin errores,Outlier,13249.33
234,2015-02-27,2015,2,201502,42885,4,348.91,13,288.9625,386.5675,0.0,16.0,Sin errores,Sin errores,1395.64
235,2015-02-27,2015,2,201502,42886,6,316.74,5,279.91749999999996,421.2625,0.0,23.0,Sin errores,Sin errores,1900.44
236,2015-02-27,2015,2,201502,42887,10,,5,249.1074999999999,441.6325000000001,0.0,16.375,Valor Nulo,Sin errores,
237,2015-02-27,2015,2,201502,42888,6,303.02,4,267.05499999999995,408.745,0.0,17.5,Sin errores,Sin errores,1818.12
238,2015-02-27,2015,2,201502,42891,6,324.17,3,290.21874999999994,429.08125,0.0,17.875,Sin errores,Sin errores,1945.02
239,2015-02-27,2015,2,201502,42892,2,374.9,13,260.65999999999997,434.9,0.0,21.625,Sin errores,Sin errores,749.8
240,2015-02-27,2015,2,201502,42893,2,330.56,5,292.24499999999995,446.5950000000001,0.0,18.0,Sin errores,Sin errores,661.12
241,2015-02-27,2015,2,201502,42898,30,357.47,10,296.0325,446.10749999999996,0.0,19.5,Sin errores,Outlier,10724.1
242,2015-02-27,2015,2,201502,42988,8,478.18,5,343.68249999999995,505.6375,0.0,20.0,Sin errores,Sin errores,3825.44
243,2015-02-27,2015,2,201502,42989,2,259.64,8,232.90249999999997,364.4975,0.0,20.0,Sin errores,Sin errores,519.28
244,2015-02-27,2015,2,201502,42990,2,248.08,13,198.23874999999998,305.45125,0.0,19.125,Sin errores,Sin errores,496.16
245,2015-02-27,2015,2,201502,42991,14,283.61,4,227.47125000000005,360.40875000000005,0.0,24.0,Sin errores,Sin errores,3970.54
246,2015-02-27,2015,2,201502,42993,5,317.43,9,302.96000000000004,406.28,0.0,16.5,Sin errores,Sin errores,1587.15
247,2015-02-27,2015,2,201502,42995,5,220.27,7,211.79000000000002,300.16999999999996,0.0,15.0,Sin errores,Sin errores,1101.3500000000001
248,2015-02-27,2015,2,201502,42999,17,386.06,3,333.24875,446.9412500000001,0.0,21.5,Sin errores,Sin errores,6563.02
249,2015-02-27,2015,2,201502,43000,25,270.88,3,222.96250000000003,314.2675,0.0,16.0,Sin errores,Outlier,6772.0
250,2015-02-27,2015,2,201502,43001,24,429.41,13,333.58,528.9100000000001,0.0,20.0,Sin errores,Outlier,10305.84
251,2015-02-27,2015,2,201502,43005,7,256.22,11,230.185,362.215,0.0,21.375,Sin errores,Sin errores,1793.5400000000002
252,2015-02-27,2015,2,201502,43007,23,300.11,1,234.71,342.16999999999996,0.0,23.25,Sin errores,Sin errores,6902.530000000001
253,2015-02-27,2015,2,201502,43008,6,294.36,2,242.44999999999996,328.43000000000006,0.0,18.0,Sin errores,Sin errores,1766.16
254,2015-02-27,2015,2,201502,43010,9,242.67,3,212.12249999999997,313.8375000000001,0.0,23.0,Sin errores,Sin errores,2184.0299999999997
255,2015-02-27,2015,2,201502,43012,6,374.36,10,277.98875,445.56125,0.0,14.625,Sin errores,Sin errores,2246.16
256,2015-02-27,2015,2,201502,43013,5,280.55,13,196.03499999999997,288.045,0.0,16.5,Sin errores,Sin errores,1402.75
257,2015-02-27,2015,2,201502,43014,20,392.44,5,260.84375,409.8162500000001,0.0,26.5,Sin errores,Sin errores,7848.8
258,2015-02-27,2015,2,201502,43016,16,337.25,11,260.38875,373.78125000000006,0.0,16.0,Sin errores,Sin errores,5396.0
259,2015-02-27,2015,2,201502,43018,19,314.83,5,238.53875000000005,368.16125,0.0,19.375,Sin errores,Sin errores,5981.7699999999995
260,2015-02-27,2015,2,201502,43019,4,321.31,3,240.80250000000007,344.40749999999997,0.0,18.5,Sin errores,Sin errores,1285.24
261,2015-02-27,2015,2,201502,43020,4,442.47,7,307.53,467.19000000000005,0.0,22.5,Sin errores,Sin errores,1769.88
262,2015-02-27,2015,2,201502,43021,3,338.88,3,241.92500000000007,366.485,0.0,16.0,Sin errores,Sin errores,1016.64
263,2015-02-27,2015,2,201502,43023,26,428.18,12,392.34999999999997,538.99,0.0,18.25,Sin errores,Outlier,11132.68
264,2015-02-27,2015,2,201502,43025,4,,8,310.02250000000004,472.5775,0.0,16.5,Valor Nulo,Sin errores,
265,2015-02-27,2015,2,201502,42754,1,859.7,10,728.8550000000002,990.5449999999998,0.0,16.125,Sin errores,Sin errores,859.7
266,2015-02-27,2015,2,201502,42756,15,471.94,9,365.635,543.9549999999999,0.0,19.0,Sin errores,Sin errores,7079.1
267,2015-02-27,2015,2,201502,42758,4,1380.42,8,969.6899999999994,1552.9200000000003,0.0,16.5,Sin errores,Sin errores,5521.68
268,2015-02-27,2015,2,201502,42759,19,1357.08,1,983.8700000000001,1524.2899999999997,0.0,20.0,Sin errores,Sin errores,25784.519999999997
269,2015-02-27,2015,2,201502,42760,8,999.44,11,834.8212500000002,1415.05875,0.0,16.0,Sin errores,Sin errores,7995.52
270,2015-02-27,2015,2,201502,42763,18,1449.99,12,1178.8374999999996,1732.5625000000005,0.0,25.75,Sin errores,Sin errores,26099.82
271,2015-02-27,2015,2,201502,42765,6,1311.66,13,1096.495,1592.245,0.0,15.0,Sin errores,Sin errores,7869.960000000001
272,2015-02-27,2015,2,201502,42767,2,2273.38,7,1943.1999999999996,2962.3,0.0,21.0,Sin errores,Sin errores,4546.76
273,2015-02-27,2015,2,201502,42768,7,1358.92,8,1063.7925,1607.7075,0.0,18.0,Sin errores,Sin errores,9512.44
274,2015-02-27,2015,2,201502,42769,3,2138.98,12,1723.6387500000003,2675.74125,0.5,15.5,Sin errores,Sin errores,6416.9400000000005
275,2015-02-27,2015,2,201502,42770,15,2275.87,8,1969.1649999999995,2965.315,0.0,14.0,Sin errores,Outlier,34138.049999999996
276,2015-02-27,2015,2,201502,42771,10,1560.05,4,1321.335,2144.805,0.0,19.25,Sin errores,Sin errores,15600.5
277,2015-02-27,2015,2,201502,42772,5,5124.06,11,3124.9074999999984,5711.912500000001,0.0,14.5,Sin errores,Sin errores,25620.300000000003
278,2015-02-27,2015,2,201502,42774,5,4256.89,2,3906.1100000000015,5019.7699999999995,0.125,15.875,Sin errores,Sin errores,21284.45
279,2015-02-27,2015,2,201502,42776,17,913.0,6,773.91375,1217.03625,0.0,19.75,Sin errores,Sin errores,15521.0
280,2015-02-27,2015,2,201502,42777,10,1822.52,7,1647.395,2018.8850000000002,0.0,19.25,Sin errores,Sin errores,18225.2
281,2015-02-27,2015,2,201502,42778,16,1940.4,9,1544.6987500000005,2401.4612499999994,0.0,18.375,Sin errores,Sin errores,31046.4
282,2015-02-27,2015,2,201502,42780,6,2612.81,6,2135.21,3667.0699999999997,0.0,15.0,Sin errores,Sin errores,15676.86
283,2015-02-27,2015,2,201502,42783,7,1524.52,11,1395.03125,2112.00875,0.75,11.25,Sin errores,Sin errores,10671.64
284,2015-02-27,2015,2,201502,42785,9,994.38,3,846.25625,1279.97375,0.0,19.0,Sin errores,Sin errores,8949.42
285,2015-02-27,2015,2,201502,42786,6,489.02,7,462.35499999999996,634.4649999999999,0.0,16.0,Sin errores,Sin errores,2934.12
286,2015-02-27,2015,2,201502,42787,9,1033.3,3,679.5150000000001,1198.575,0.0,18.5,Sin errores,Sin errores,9299.699999999999
287,2015-02-27,2015,2,201502,42788,6,297.2,7,231.30499999999998,359.31500000000005,2.0,14.0,Sin errores,Sin errores,1783.1999999999998
288,2015-02-27,2015,2,201502,42794,12,222.56,7,182.51999999999998,245.58000000000004,0.0,17.0,Sin errores,Sin errores,2670.7200000000003
289,2015-02-27,2015,2,201502,42797,5,3351.96,3,2648.6087500000003,4123.82125,0.0,22.5,Sin errores,Sin errores,16759.8
290,2015-02-27,2015,2,201502,42799,8,1017.23,12,843.6300000000001,1344.9299999999998,0.0,15.0,Sin errores,Sin errores,8137.84
291,2015-02-27,2015,2,201502,42801,3,1966.51,13,1537.8575,2434.6025,0.0,20.875,Sin errores,Sin errores,5899.53
292,2015-02-27,2015,2,201502,42850,4,181.15,8,167.01,228.26999999999998,0.0,19.5,Sin errores,Sin errores,724.6
293,2015-02-27,2015,2,201502,42851,4,109.31,8,72.43249999999999,115.8275,0.0,14.625,Sin errores,Sin errores,437.24
294,2015-02-27,2015,2,201502,42926,8,55.17,9,42.72624999999999,65.53375,0.0,18.0,Sin errores,Sin errores,441.36
295,2015-02-27,2015,2,201502,42929,18,233.77,2,191.51875,253.79125,0.0,19.0,Sin errores,Sin errores,4207.860000000001
296,2015-02-27,2015,2,201502,42930,2,94.08,11,79.38125000000002,144.30874999999997,0.0,20.75,Sin errores,Sin errores,188.16
297,2015-02-27,2015,2,201502,42901,7,153.77,11,103.19250000000001,169.3275,0.0,21.5,Sin errores,Sin errores,1076.39
298,2015-02-27,2015,2,201502,42973,4,83.55,4,70.58500000000001,106.13499999999999,0.0,17.5,Sin errores,Sin errores,334.2
299,2015-02-27,2015,2,201502,42975,3,163.23,5,124.29249999999999,180.37749999999997,0.0,23.25,Sin errores,Sin errores,489.68999999999994
300,2015-02-27,2015,2,201502,42977,8,88.46,6,56.285000000000004,89.61500000000001,0.0,17.375,Sin errores,Sin errores,707.68
301,2015-02-27,2015,2,201502,42978,13,73.67,12,61.27375,96.09625,0.0,13.25,Sin errores,Sin errores,957.71
302,2015-02-27,2015,2,201502,42979,3,79.73,2,57.710000000000015,100.72999999999999,0.0,18.0,Sin errores,Sin errores,239.19
303,2015-02-27,2015,2,201502,42980,6,77.84,13,64.8775,93.60249999999999,0.0,16.375,Sin errores,Sin errores,467.04
304,2015-03-27,2015,3,201503,42833,11,63331.0,6,474.70625000000007,730.1637499999998,0.0,18.5,Outlier,Sin errores,696641.0
305,2015-03-27,2015,3,201503,42837,6,267.75,12,224.71999999999997,375.08,0.0,16.5,Sin errores,Sin errores,1606.5
306,2015-03-27,2015,3,201503,42838,10,628.06,2,544.0637499999999,774.6062500000002,0.0,23.0,Sin errores,Sin errores,6280.599999999999
307,2015-03-27,2015,3,201503,42839,5,279.3,9,195.905,310.08500000000004,0.0,22.0,Sin errores,Sin errores,1396.5
308,2015-03-27,2015,3,201503,42840,6,263.07,5,175.88750000000005,303.01249999999993,0.0,20.0,Sin errores,Sin errores,1578.42
309,2015-03-27,2015,3,201503,42842,20,219.14,5,198.64750000000004,316.9525,0.0,17.5,Sin errores,Outlier,4382.799999999999
310,2015-03-27,2015,3,201503,42843,14,490.3,10,412.9825000000001,564.7674999999999,0.0,20.375,Sin errores,Sin errores,6864.2
311,2015-03-27,2015,3,201503,42845,15,643.74,11,452.8150000000001,701.665,0.0,23.5,Sin errores,Sin errores,9656.1
312,2015-03-27,2015,3,201503,42847,12,1732.41,5,1497.8,2453.3599999999997,0.0,20.0,Sin errores,Sin errores,20788.920000000002
313,2015-03-27,2015,3,201503,42856,8,372.49,9,253.1425,421.6975,0.0,16.0,Sin errores,Sin errores,2979.92
314,2015-03-27,2015,3,201503,42859,4,439.67,8,364.81500000000005,484.66499999999996,0.0,16.125,Sin errores,Sin errores,1758.68
315,2015-03-27,2015,3,201503,42860,7,441.75,3,338.86125000000004,467.9587499999999,0.0,16.75,Sin errores,Sin errores,3092.25
316,2015-03-27,2015,3,201503,42863,6,296.14,9,201.89624999999992,345.0037500000001,0.0,16.0,Sin errores,Sin errores,1776.84
317,2015-03-27,2015,3,201503,42907,1,276.32,4,243.06999999999994,375.31000000000006,0.0,16.5,Sin errores,Sin errores,276.32
318,2015-03-27,2015,3,201503,42912,8,1303.83,14,959.2712499999998,1427.7887500000002,0.0,19.25,Sin errores,Sin errores,10430.64
319,2015-03-27,2015,3,201503,42915,14,1238.9,5,1014.8524999999997,1506.2975,0.0,21.375,Sin errores,Sin errores,17344.600000000002
320,2015-03-27,2015,3,201503,42916,10,909.13,4,768.28875,1120.57125,0.0,15.625,Sin errores,Sin errores,9091.3
321,2015-03-27,2015,3,201503,42918,5,539.62,6,485.10625000000005,643.60375,0.0,14.25,Sin errores,Sin errores,2698.1
322,2015-03-27,2015,3,201503,42919,12,400.31,6,351.3975,539.5725,0.0,17.0,Sin errores,Sin errores,4803.72
323,2015-03-27,2015,3,201503,42921,6,530.69,6,439.0825,595.4575,0.0,17.5,Sin errores,Sin errores,3184.1400000000003
324,2015-03-27,2015,3,201503,42922,9,467.65,2,410.9224999999999,621.4175,0.5,15.5,Sin errores,Sin errores,4208.849999999999
325,2015-03-27,2015,3,201503,42923,21,553.55,2,429.14374999999995,626.4762499999999,0.0,17.625,Sin errores,Outlier,11624.55
326,2015-03-27,2015,3,201503,42933,5,888.6,14,670.4137500000002,1019.7262499999997,0.0,19.0,Sin errores,Sin errores,4443.0
327,2015-03-27,2015,3,201503,42934,7,1346.7,11,903.6087500000002,1564.4412499999999,0.0,21.625,Sin errores,Sin errores,9426.9
328,2015-03-27,2015,3,201503,42936,4,2239.5,9,1807.9762500000002,3093.0037499999994,0.0,19.875,Sin errores,Sin errores,8958.0
329,2015-03-27,2015,3,201503,42938,5,2028.0,10,1543.8624999999997,2297.2375,0.0,18.0,Sin errores,Sin errores,10140.0
330,2015-03-27,2015,3,201503,42939,4,2105.23,9,1681.4812499999998,2411.6887500000003,0.0,14.5,Sin errores,Sin errores,8420.92
331,2015-03-27,2015,3,201503,42940,11,1594.76,7,1228.29,1765.83,0.0,20.0,Sin errores,Sin errores,17542.36
332,2015-03-27,2015,3,201503,42941,2,2112.59,8,1723.2099999999996,2432.77,0.0,16.0,Sin errores,Sin errores,4225.18
333,2015-03-27,2015,3,201503,42944,15,2836.31,13,2070.0874999999996,3075.7925000000005,0.0,19.25,Sin errores,Sin errores,42544.65
334,2015-03-27,2015,3,201503,42945,3,2438.52,9,1628.1725,2698.4975000000004,0.0,16.5,Sin errores,Sin errores,7315.5599999999995
335,2015-03-27,2015,3,201503,42948,10,2220.39,9,1531.2237499999999,2468.74625,0.0,17.375,Sin errores,Sin errores,22203.899999999998
336,2015-03-27,2015,3,201503,42949,4,1304.91,3,1173.89,1787.3300000000002,0.0,15.0,Sin errores,Sin errores,5219.64
337,2015-03-27,2015,3,201503,42954,17,1760.56,9,1350.9425,2140.3775,0.0,15.625,Sin errores,Outlier,29929.52
338,2015-03-27,2015,3,201503,42955,14,1565.65,1,1409.65,1940.65,0.0,17.5,Sin errores,Sin errores,21919.100000000002
339,2015-03-27,2015,3,201503,42957,3,202554.0,11,1509.4574999999995,2361.1425000000004,0.0,18.5,Outlier,Sin errores,607662.0
340,2015-03-27,2015,3,201503,42958,9,2386.54,3,2024.5400000000006,3243.5599999999995,0.0,21.0,Sin errores,Sin errores,21478.86
341,2015-03-27,2015,3,201503,42960,14,3002.5,12,2338.1125,3624.5874999999996,0.0,17.125,Sin errores,Sin errores,42035.0
342,2015-03-27,2015,3,201503,42962,16,1583.61,6,1308.9537500000001,1860.13625,0.0,19.0,Sin errores,Sin errores,25337.76
343,2015-03-27,2015,3,201503,42963,2,1600.47,2,1284.13625,1986.44375,0.0,20.0,Sin errores,Sin errores,3200.94
344,2015-03-27,2015,3,201503,42964,10,1945.45,12,1591.7599999999998,2466.2900000000004,0.0,21.875,Sin errores,Sin errores,19454.5
345,2015-03-27,2015,3,201503,42965,20,1739.51,7,1252.1412499999997,1958.5587500000001,0.0,20.5,Sin errores,Sin errores,34790.2
346,2015-03-27,2015,3,201503,42966,4,2077.8,8,1935.195,2938.005,0.0,18.5,Sin errores,Sin errores,8311.2
347,2015-03-27,2015,3,201503,42971,12,1889.59,4,1549.0924999999997,2320.0475,0.0,20.625,Sin errores,Sin errores,22675.079999999998
348,2015-03-27,2015,3,201503,42972,8,1928.17,6,1485.76625,2363.5437500000007,0.0,21.375,Sin errores,Sin errores,15425.36
349,2015-03-27,2015,3,201503,43028,7,569.54,11,568.7624999999999,770.8575,0.0,15.875,Sin errores,Sin errores,3986.7799999999997
350,2015-03-27,2015,3,201503,43029,8,847.99,12,652.2812499999998,917.3387500000001,0.0,29.5,Sin errores,Sin errores,6783.92
351,2015-03-27,2015,3,201503,43031,22,817.25,6,665.9012499999999,1018.8887500000001,0.0,22.25,Sin errores,Sin errores,17979.5
352,2015-03-27,2015,3,201503,43034,6,769.77,6,563.7774999999999,826.7124999999999,0.0,19.0,Sin errores,Sin errores,4618.62
353,2015-03-27,2015,3,201503,43035,4,706.4,13,680.9100000000001,917.3699999999999,0.0,18.0,Sin errores,Sin errores,2825.6
354,2015-03-27,2015,3,201503,43036,10,489.45,4,424.4225,622.2275000000001,0.0,16.5,Sin errores,Sin errores,4894.5
355,2015-03-27,2015,3,201503,43037,2,878.26,6,653.03875,959.7512499999999,0.0,20.5,Sin errores,Sin errores,1756.52
356,2015-03-27,2015,3,201503,43039,9,515.78,2,421.3812499999999,696.69875,0.0,17.5,Sin errores,Sin errores,4642.0199999999995
357,2015-03-27,2015,3,201503,43041,24,602.23,13,378.72375000000005,690.11625,0.0,22.0,Sin errores,Outlier,14453.52
358,2015-03-27,2015,3,201503,43042,8,851.32,5,640.8612499999998,930.9087500000002,0.0,17.875,Sin errores,Sin errores,6810.56
359,2015-03-27,2015,3,201503,43043,3,789.05,12,607.375,954.565,0.0,24.375,Sin errores,Sin errores,2367.1499999999996
360,2015-03-27,2015,3,201503,42816,16,952.91,11,666.54,1090.56,0.0,17.75,Sin errores,Sin errores,15246.56
361,2015-03-27,2015,3,201503,42817,5,624.25,13,452.1425,718.2575000000002,0.0,23.0,Sin errores,Sin errores,3121.25
362,2015-03-27,2015,3,201503,42818,8,1364.59,10,1071.85,1733.29,0.0,20.5,Sin errores,Sin errores,10916.72
363,2015-03-27,2015,3,201503,42820,6,455.73,5,364.115,550.895,0.0,15.25,Sin errores,Sin errores,2734.38
364,2015-03-27,2015,3,201503,42822,6,604.41,2,460.6700000000002,672.5899999999998,0.0,14.5,Sin errores,Sin errores,3626.46
365,2015-03-27,2015,3,201503,42823,3,672.12,6,506.2787500000002,702.2612499999998,0.0,17.5,Sin errores,Sin errores,2016.3600000000001
366,2015-03-27,2015,3,201503,42824,9,394.37,11,292.46500000000003,497.18499999999995,0.0,22.0,Sin errores,Sin errores,3549.33
367,2015-03-27,2015,3,201503,42826,9,369.73,13,277.46500000000003,461.995,0.0,17.0,Sin errores,Sin errores,3327.57
368,2015-03-27,2015,3,201503,42828,6,586.04,13,557.0362500000001,710.0137500000001,0.0,16.0,Sin errores,Sin errores,3516.24
369,2015-03-27,2015,3,201503,42829,11,684.52,3,472.72499999999997,784.395,0.0,12.5,Sin errores,Sin errores,7529.719999999999
370,2015-03-27,2015,3,201503,42831,3,28465.0,12,183.495,319.84499999999997,0.0,16.875,Outlier,Sin errores,85395.0
371,2015-03-27,2015,3,201503,42848,5,980.42,4,877.5099999999999,1292.17,0.0,20.0,Sin errores,Sin errores,4902.099999999999
372,2015-03-27,2015,3,201503,42849,5,1229.41,2,817.5525000000002,1299.9074999999998,0.0,16.5,Sin errores,Sin errores,6147.05
373,2015-03-27,2015,3,201503,42810,7,914.33,2,728.5024999999998,1086.1775,0.0,17.625,Sin errores,Sin errores,6400.31
374,2015-03-27,2015,3,201503,42811,1,1774.34,2,1528.6837499999997,2016.4762500000002,0.0,14.25,Sin errores,Sin errores,1774.34
375,2015-03-27,2015,3,201503,42812,4,228.19,14,208.46624999999997,318.30375000000004,0.0,19.25,Sin errores,Sin errores,912.76
376,2015-03-27,2015,3,201503,42813,6,285.32,10,216.56000000000006,319.28,0.0,15.5,Sin errores,Sin errores,1711.92
377,2015-03-27,2015,3,201503,42902,5,,11,136.4375,227.4425,0.0,19.5,Valor Nulo,Sin errores,
378,2015-03-27,2015,3,201503,42903,4,196.75,11,166.5775,223.9225,0.0,24.125,Sin errores,Sin errores,787.0
